#Tax Id	C1	C2	C3	C4	C5	C6	T1	T2	T3	T4	T5	T6
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Thioalkalivibrio|s__Thioalkalivibrio_versutus	0.003266	0.003177	0.000624	0.000594	0.001274	0.001307	0.002514	0.001759	0.000359	0.005134	0.002158	0.003510
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_rapamycinicus	0.001620	0.001771	0.001158	0.000594	0.001274	0.001115	0.001861	0.001748	0.000359	0.003213	0.002256	0.002929
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Halorhodospira|s__Halorhodospira_halophila	0.000862	0.000938	0.001225	0.000620	0.000834	0.000653	0.001143	0.000703	0.000250	0.011361	0.001765	0.001302
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Catenovulum|s__Catenovulum_sp	0.001359	0.003021	0.001470	0.000594	0.000996	0.000884	0.002449	0.000831	0.000305	0.001126	0.001962	0.001511
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter_mangrovi	0.001855	0.000955	0.000512	0.000775	0.000741	0.001653	0.000979	0.000352	0.000261	0.002583	0.001201	0.001744
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lundensis	0.002142	0.007448	0.000757	0.002119	0.001922	0.002114	0.002481	0.001503	0.000250	0.003014	0.001962	0.001720
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jatrophihabitantales|f__Jatrophihabitantaceae|g__Jatrophihabitans|s__Jatrophihabitans_sp	0.002560	0.000920	0.000869	0.000594	0.001228	0.000769	0.001535	0.001119	0.000272	0.000894	0.001520	0.001465
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_inopinatus	0.001019	0.004358	0.000735	0.003901	0.002409	0.003229	0.002024	0.001076	0.000250	0.004206	0.001814	0.003348
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas_yindakuii	0.002508	0.001059	0.000579	0.000904	0.002108	0.001057	0.002351	0.002696	0.000250	0.005134	0.001324	0.001604
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Micromonospora_craniellae	0.001489	0.001181	0.000936	0.000620	0.000950	0.000615	0.002416	0.001066	0.000250	0.002716	0.001716	0.002116
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium|s__Cryobacterium_arcticum	0.000941	0.000851	0.000579	0.000698	0.000602	0.001441	0.001535	0.000405	0.000250	0.004736	0.001005	0.002766
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_caprae	0.002769	0.001476	0.000602	0.001137	0.003243	0.001345	0.001959	0.000245	0.000272	0.000994	0.001005	0.003162
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_cichorii	0.001724	0.002413	0.001225	0.001188	0.002409	0.001019	0.001469	0.002132	0.000250	0.001424	0.002452	0.002325
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_incarnatus	0.002221	0.001441	0.000824	0.000878	0.001668	0.000730	0.001894	0.000671	0.000250	0.002517	0.001300	0.001790
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_rhodochrous	0.001672	0.002448	0.000824	0.001008	0.004748	0.001326	0.002285	0.001130	0.000250	0.010599	0.002697	0.002534
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Acholeplasma|s__Acholeplasma_hippikon	0.002482	0.002552	0.000512	0.003204	0.010006	0.004420	0.002677	0.001492	0.000501	0.004505	0.003482	0.009462
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_weihaiensis	0.001515	0.001267	0.000512	0.000930	0.003080	0.002768	0.001828	0.000693	0.000283	0.003180	0.001422	0.002650
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Acidihalobacter|s__Acidihalobacter_yilgarnenesis	0.001515	0.002205	0.001404	0.000594	0.001529	0.001787	0.002579	0.001567	0.000381	0.003213	0.002476	0.001697
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Cellulomonadaceae|g__Oerskovia|s__Oerskovia_sp	0.001724	0.003056	0.000891	0.000646	0.001459	0.000634	0.002090	0.001588	0.000250	0.003113	0.001765	0.001418
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_saskatchewanense	0.001515	0.002031	0.000780	0.000672	0.001390	0.000826	0.001796	0.001513	0.000250	0.002683	0.001226	0.001627
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Weeksella|s__Weeksella_virosa	0.005225	0.004827	0.001381	0.001214	0.006300	0.002095	0.005746	0.002345	0.000250	0.004405	0.008753	0.004440
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Pectobacterium|s__Pectobacterium_polaris	0.001620	0.000903	0.000512	0.000620	0.001807	0.000557	0.001306	0.000927	0.000784	0.001027	0.003408	0.002743
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae|g__Roseiflexus|s__Roseiflexus_castenholzii	0.004677	0.004688	0.001337	0.001886	0.003405	0.003306	0.003983	0.002142	0.000250	0.004405	0.006694	0.006486
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Ensifer|s__Ensifer_mexicanus	0.004128	0.001320	0.001470	0.000594	0.003497	0.000807	0.003102	0.000938	0.000686	0.003511	0.002795	0.003580
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_pseudoryzae	0.003057	0.003663	0.001805	0.001369	0.001506	0.002499	0.002449	0.001823	0.000250	0.001789	0.003016	0.002952
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_cosmicum	0.001750	0.001458	0.000668	0.000594	0.001876	0.000500	0.001763	0.001108	0.000316	0.001259	0.001888	0.001674
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter_saccharivorans	0.001489	0.001302	0.001003	0.001033	0.002501	0.002806	0.001371	0.000618	0.000250	0.004173	0.001496	0.001279
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae|g__Anabaenopsis|s__Anabaenopsis_circularis	0.003057	0.000729	0.000646	0.002687	0.003382	0.000577	0.002188	0.000533	0.000250	0.001557	0.004070	0.008881
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_stomatepiae	0.002769	0.001233	0.000646	0.001163	0.000903	0.001268	0.002122	0.000970	0.000250	0.001623	0.001814	0.001465
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter_glycinis	0.003658	0.001597	0.001069	0.000982	0.001760	0.000846	0.003428	0.001492	0.000250	0.003544	0.002893	0.002069
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nautiliaceae|g__Caminibacter|s__Caminibacter_mediatlanticus	0.001071	0.001146	0.000512	0.000775	0.003150	0.001903	0.001665	0.000597	0.000425	0.001954	0.003604	0.004812
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_piezotolerans	0.002691	0.002622	0.000735	0.000594	0.000903	0.001672	0.002383	0.001886	0.000533	0.001722	0.003016	0.002209
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Dickeya|s__Dickeya_poaceiphila	0.001855	0.002153	0.000713	0.000594	0.002779	0.000961	0.002514	0.000991	0.000642	0.001921	0.002403	0.002743
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sediminis	0.001228	0.001979	0.000757	0.000594	0.001946	0.001057	0.001861	0.002228	0.000250	0.001822	0.000883	0.000814
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter_hansenii	0.001359	0.001979	0.000980	0.000594	0.001598	0.000653	0.001077	0.001972	0.000860	0.002186	0.002133	0.002185
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinotignum|s__Actinotignum_schaalii	0.001489	0.001059	0.000936	0.000594	0.004771	0.002172	0.002220	0.001386	0.000283	0.007485	0.002795	0.002650
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_xinghaiensis	0.001698	0.001719	0.000980	0.000672	0.001621	0.000730	0.001469	0.001332	0.000250	0.004604	0.001986	0.002627
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Spiribacter|s__Spiribacter_curvatus	0.001411	0.001250	0.000691	0.000594	0.001853	0.000999	0.001502	0.000629	0.000849	0.003577	0.002329	0.002999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_lloydii	0.000993	0.002136	0.000668	0.000594	0.001969	0.001518	0.001535	0.000810	0.000958	0.003312	0.001765	0.002371
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Dokdonia|s__Dokdonia_donghaensis	0.003579	0.003542	0.000958	0.000956	0.001783	0.005035	0.003689	0.002803	0.000250	0.002252	0.004266	0.003952
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Alkalilimnicola|s__Alkalilimnicola_ehrlichii	0.003841	0.002726	0.002050	0.001369	0.002571	0.001422	0.002906	0.001396	0.000250	0.003478	0.002084	0.002790
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_cyanogenus	0.000941	0.000868	0.000579	0.000594	0.001042	0.000442	0.001143	0.001407	0.000305	0.002815	0.000638	0.001372
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava	0.002247	0.001910	0.001760	0.000594	0.001506	0.001268	0.002090	0.001322	0.000479	0.000961	0.002575	0.001953
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_canis	0.001855	0.001267	0.000535	0.000594	0.003382	0.000653	0.002285	0.000714	0.000664	0.008214	0.001741	0.002952
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas|s__Gemmatimonas_sp	0.003005	0.002413	0.000847	0.000594	0.002177	0.000826	0.002906	0.001322	0.000512	0.004902	0.003506	0.002859
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__Chitinibacter|s__Chitinibacter_fontanus	0.002090	0.001007	0.000535	0.005555	0.004123	0.001230	0.001763	0.000458	0.000250	0.007949	0.003138	0.002348
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri	0.001306	0.008264	0.000913	0.025784	0.007250	0.008956	0.001110	0.001140	0.000250	0.002617	0.006792	0.003231
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_muscae	0.002038	0.002066	0.000913	0.002635	0.005675	0.002191	0.000979	0.000245	0.000479	0.002848	0.001471	0.003859
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Hydrogenovibrio|s__Hydrogenovibrio_thermophilus	0.001933	0.000903	0.000579	0.000594	0.001644	0.000826	0.001404	0.000437	0.000370	0.000961	0.001594	0.003394
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Saccharospirillaceae|g__Gynuella|s__Gynuella_sunshinyii	0.002430	0.003177	0.001025	0.000904	0.002247	0.002076	0.002416	0.001492	0.000250	0.003975	0.002378	0.002906
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sporothermodurans	0.002299	0.001771	0.000757	0.000594	0.003984	0.001557	0.001535	0.000831	0.000327	0.006161	0.003040	0.004743
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Magnetococcales|f__Magnetococcaceae|g__Magnetococcus|s__Magnetococcus_marinus	0.003579	0.002448	0.000602	0.000594	0.001992	0.000903	0.003232	0.002366	0.000348	0.003345	0.002844	0.002209
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Viridibacillus|s__Viridibacillus_sp	0.001803	0.002344	0.001047	0.002480	0.005512	0.002479	0.003069	0.001428	0.000250	0.005366	0.005321	0.005045
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Mammaliicoccus|s__Mammaliicoccus_lentus	0.002926	0.002413	0.000824	0.005839	0.013480	0.004017	0.003102	0.000490	0.000250	0.004637	0.003114	0.007951
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Poriferisphaera|s__Poriferisphaera_corsica	0.002116	0.001424	0.001092	0.000594	0.002571	0.001038	0.002743	0.001279	0.000327	0.002848	0.002256	0.002813
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae|g__Stanieria|s__Stanieria_sp	0.002351	0.002726	0.000512	0.001059	0.002154	0.001480	0.002808	0.001503	0.000490	0.003378	0.003359	0.003813
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Elizabethkingia|s__Elizabethkingia_miricola	0.005643	0.006320	0.001225	0.007286	0.004748	0.009129	0.007313	0.005926	0.000250	0.006094	0.009415	0.005022
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_lutrae	0.000888	0.001215	0.001203	0.003307	0.006230	0.001153	0.000882	0.000501	0.000250	0.002650	0.003016	0.002883
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_astriarenae	0.001437	0.001233	0.000512	0.000646	0.000880	0.001614	0.001045	0.000490	0.000327	0.002153	0.002182	0.001209
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_guangdongensis	0.001907	0.000799	0.000512	0.001008	0.000625	0.000923	0.001143	0.001386	0.000305	0.001722	0.002231	0.001395
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium|s__Curtobacterium_flaccumfaciens	0.003814	0.000990	0.002317	0.001783	0.001760	0.001653	0.001959	0.001268	0.000250	0.004041	0.001962	0.002162
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_violaceinigra	0.003083	0.003038	0.001203	0.000827	0.001575	0.001384	0.002938	0.001950	0.000250	0.003345	0.001422	0.002441
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae|g__Scytonema|s__Scytonema_sp	0.007289	0.002969	0.002785	0.004599	0.003891	0.006227	0.004702	0.002984	0.000250	0.002385	0.004904	0.003278
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Variibacter|s__Variibacter_gotjawalensis	0.002560	0.000590	0.000646	0.000982	0.001181	0.000846	0.001208	0.000544	0.000250	0.001921	0.002795	0.002162
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_lusitanum	0.001881	0.001007	0.000869	0.000620	0.001922	0.000653	0.001339	0.000874	0.000250	0.001524	0.002207	0.001488
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Candidatus_Aquiluna|s__Candidatus_Aquiluna_sp	0.002299	0.001458	0.000624	0.000646	0.002362	0.000442	0.002188	0.000991	0.000446	0.001855	0.002231	0.003278
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_collinus	0.000993	0.001458	0.001158	0.000594	0.001343	0.000615	0.001077	0.000725	0.000272	0.002153	0.001054	0.001534
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Calycomorphotria|s__Calycomorphotria_hydatis	0.002273	0.003090	0.000646	0.000723	0.000973	0.000769	0.002351	0.001567	0.000250	0.001126	0.002869	0.001767
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus_lividus	0.001150	0.001198	0.000624	0.000594	0.001714	0.001576	0.000947	0.000938	0.000305	0.001888	0.001839	0.001348
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_spongiae	0.002038	0.002813	0.000668	0.001395	0.002455	0.003152	0.002318	0.004775	0.000250	0.001358	0.003874	0.002906
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiomicrorhabdus|s__Thiomicrorhabdus_aquaedulcis	0.002639	0.001632	0.000847	0.000594	0.003080	0.001153	0.002841	0.000853	0.000664	0.003014	0.002525	0.003255
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_alkylphenolica	0.001489	0.001823	0.000624	0.001886	0.002015	0.002210	0.000751	0.001162	0.000479	0.003478	0.002035	0.001999
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_oxydans	0.002534	0.001684	0.001069	0.000594	0.002965	0.001576	0.002612	0.002196	0.000359	0.005531	0.002280	0.002580
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Pectobacterium|s__Pectobacterium_atrosepticum	0.001855	0.000799	0.000691	0.000594	0.001204	0.002268	0.001665	0.000895	0.000305	0.000795	0.001716	0.001395
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Mixta|s__Mixta_theicola	0.002012	0.000972	0.000668	0.000775	0.001367	0.001268	0.000979	0.000885	0.000250	0.002418	0.002501	0.003278
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae|g__Chamaesiphon|s__Chamaesiphon_minutus	0.001907	0.002465	0.000757	0.000568	0.001367	0.000903	0.001665	0.001311	0.000403	0.001888	0.006154	0.002883
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidisarcina|s__Acidisarcina_polymorpha	0.004050	0.002795	0.002072	0.002041	0.002594	0.001365	0.003330	0.001631	0.000239	0.003412	0.004217	0.004626
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_asymbioticus	0.003240	0.000868	0.000802	0.001240	0.001899	0.001365	0.003167	0.000629	0.000239	0.003743	0.002231	0.001697
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc_edaphicum	0.001855	0.001441	0.000602	0.000620	0.000857	0.000692	0.000849	0.001172	0.000239	0.001656	0.001643	0.002580
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Jejubacter|s__Jejubacter_calystegiae	0.002247	0.002170	0.002384	0.000568	0.001274	0.002114	0.002057	0.002121	0.000523	0.003544	0.002918	0.002069
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales|f__Kineosporiaceae|g__Kineococcus|s__Kineococcus_radiotolerans	0.002116	0.001997	0.001760	0.001240	0.001506	0.001634	0.002645	0.001471	0.000239	0.004571	0.001594	0.002580
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_hongkongensis	0.001541	0.000694	0.000490	0.000853	0.002455	0.001595	0.001306	0.000671	0.000860	0.002087	0.002035	0.003208
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_zhanjiangense	0.002926	0.001285	0.000735	0.001137	0.001367	0.000423	0.002612	0.000970	0.000446	0.002948	0.001618	0.000837
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ultunensis	0.002142	0.004306	0.000847	0.001731	0.003497	0.004017	0.004016	0.003336	0.000239	0.002020	0.002893	0.002395
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_jaguaris	0.002168	0.002188	0.000557	0.000568	0.001714	0.001211	0.002808	0.001055	0.000435	0.002749	0.002525	0.002859
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_farmeri	0.001411	0.001511	0.003876	0.001318	0.001019	0.000788	0.002024	0.001034	0.000239	0.002882	0.001545	0.004743
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_harveyi	0.004102	0.001146	0.000713	0.003178	0.002409	0.002268	0.001273	0.001087	0.000239	0.003544	0.005983	0.002162
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Protaetiibacter|s__Protaetiibacter_intestinalis	0.002116	0.001441	0.000691	0.002170	0.002362	0.001230	0.001698	0.000842	0.000239	0.002153	0.001594	0.001558
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalibacteraceae|g__Guyparkeria|s__Guyparkeria_halophila	0.002456	0.002014	0.001003	0.001395	0.002038	0.001134	0.003396	0.002579	0.000239	0.003213	0.002427	0.002232
